track_id,name,artist,album,popularity,duration_ms,explicit,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,year,mood,tempo_category,image_url,preview_url,external_url
5byXSKd7QOHtVMOiptklBD,i swear i'll never leave again,keshi,THE REAPER,68,173716,False,chill,0.569,0.319,8,-12.85,1,0.0277,0.853,0.000151,0.128,0.32,79.997,4,2.8952666666666667,2023,Sad & Calm,Slow,,,
55rn9bs7vZBsEK4Y4URraH,Dance with Me,CORBAL;Shiloh Dynasty;itssvd,Love Is the Same as Sadness,70,87411,False,chill,0.593,0.275,6,-15.25,0,0.0638,0.816,0.0115,0.108,0.363,114.82,4,1.45685,2023,Sad & Calm,Medium,,,
17eeKDTWiREsr23gIYahtE,I Know You so Well,Sarah Meow;Shiloh,Safe.,60,119089,False,chill,0.771,0.0995,0,-11.712,0,0.104,0.896,0.355,0.112,0.397,122.909,4,1.984816666666667,2023,Sad & Calm,Fast,,,
720bDWggHx9KL3TzKZeM1c,Not Angry,Chris James,Not Angry,62,199687,False,chill,0.853,0.314,5,-12.418,0,0.065,0.646,0.000211,0.107,0.679,123.974,4,3.328116666666667,2023,Happy & Calm,Fast,,,
7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),A1 x J1;Tion Wayne,Night Away (Dance) (feat. Tion Wayne),75,175774,True,chill,0.706,0.552,5,-9.479,0,0.0833,0.235,0.0,0.144,0.835,142.037,4,2.9295666666666667,2023,Happy & Calm,Fast,,,
7wMLXhblVgMD1dKG4T0QQI,Payphone (Slowed + Reverb),fenekot,Slowed + Reverb,55,123343,True,chill,0.507,0.306,8,-14.906,1,0.0583,0.94,0.631,0.11,0.124,88.106,4,2.055716666666666,2023,Sad & Calm,Medium,,,
3W8vQte87Y6rQt1v1ZzndA,Loosing Interest,Sarah Meow,"Safe, Pt. 2",64,117984,False,chill,0.888,0.245,10,-9.639,0,0.0831,0.653,0.829,0.207,0.453,113.957,4,1.9664,2023,Neutral & Calm,Medium,,,
64XGKpzNUEBskFPdMAjeEU,Tell Me Pretty Lies,Yusei,Tell Me Pretty Lies,57,269295,False,chill,0.627,0.316,3,-15.572,0,0.314,0.962,0.91,0.115,0.124,114.643,4,4.48825,2023,Sad & Calm,Medium,,,
6jBjT54uoj1ortBRNOKXaj,I Feel Good (feat. Rahmania Astrini),Pink Sweat$;Rahmania Astrini,I Feel Good (Asia Edition),39,135849,False,chill,0.761,0.745,11,-4.651,1,0.0457,0.12,1.1e-05,0.0551,0.7,106.02,4,2.26415,2023,Happy & Energetic,Medium,,,
19mM8MZLnS27poKhi2vDhn,Coming for You - Freestyle,SwitchOTR,"Coming for You (feat. Loski, Bandokay & Izzpot) [Remix]",66,70285,True,chill,0.898,0.303,6,-6.68,1,0.403,0.219,0.000962,0.0633,0.68,140.23,4,1.1714166666666668,2023,Happy & Calm,Fast,,,
0pH9ckmrcCM6O0MTart24w,Something Bout That Feeling,Devin Kennedy,"You & Me, That's Enough",64,132688,False,chill,0.69,0.397,5,-6.514,1,0.0453,0.064,0.0,0.0784,0.772,203.723,4,2.2114666666666665,2023,Happy & Calm,Fast,,,
7lgvpq4R86aFDc6Q8HJ6Ne,villain,mj apanay,villain,58,153621,True,chill,0.792,0.389,3,-9.679,1,0.0776,0.78,0.0,0.346,0.829,86.954,4,2.56035,2023,Happy & Calm,Medium,,,
7KIM8PBwYO69LTZnQ04Nfp,The Way I Am,Gavin Haley;Ella Vos,Long Game,61,178143,False,chill,0.533,0.5,7,-8.273,1,0.0481,0.772,0.0,0.112,0.14,99.77,4,2.96905,2023,Sad & Calm,Medium,,,
3FX9rMHZqWTpv5ZTR7TkpB,I Feel Good (feat. Patrickananda),Pink Sweat$;Patrickananda,I Feel Good (Asia Edition),42,135863,False,chill,0.765,0.781,11,-4.523,1,0.0542,0.0326,1.24e-05,0.0548,0.623,105.998,4,2.2643833333333334,2023,Happy & Energetic,Medium,,,
5ehoXwpw70o6WEEufJm1q7,wherever you would call me,Zaini,wherever you would call me,61,213818,False,chill,0.661,0.396,7,-13.093,0,0.0466,0.457,0.258,0.919,0.0352,109.989,4,3.563633333333333,2023,Sad & Calm,Medium,,,
1QIIQ1B2syNBSvQULkXgTa,Traingazing,Sam Wills;Honey Mooncie,Traingazing,60,214159,False,chill,0.849,0.361,11,-10.057,1,0.0641,0.692,0.00673,0.14,0.553,137.539,4,3.5693166666666665,2023,Neutral & Calm,Fast,,,
2LL8v2NXuuzkV9N1G2m7oE,Galaxy,Kid Travis;Eluzai,Strawberry Skies (Deluxe Edition),58,169415,False,chill,0.722,0.582,10,-8.231,0,0.403,0.148,2.67e-06,0.044,0.892,169.917,4,2.823583333333333,2023,Happy & Calm,Fast,,,
19gCnDoMbugHhF7eMpLpe1,Honesty,Pink Sweat$,PINK PLANET,70,189000,True,chill,0.66,0.139,6,-16.339,0,0.0323,0.964,1.1e-05,0.105,0.312,79.975,4,3.15,2023,Sad & Calm,Slow,,,
2mUzPLPUkEjClJ9Rb6H2rD,Stay (Don't Go),Kid Travis,Strawberry Skies (Deluxe Edition),57,207160,True,chill,0.458,0.239,11,-15.877,0,0.0599,0.0346,0.0,0.0815,0.31,94.993,4,3.4526666666666666,2023,Sad & Calm,Medium,,,
4nOinsAo9Obk6KKdqRr3c2,So,Christian Kuria,So,64,160500,False,chill,0.539,0.407,2,-10.937,0,0.0328,0.816,0.00291,0.125,0.346,79.985,4,2.675,2023,Sad & Calm,Slow,,,
65r94rVdiMwqXyQFEr3tqT,Resonance,Home,Odyssey,71,212881,False,chill,0.566,0.74,8,-8.614,1,0.063,0.0352,0.849,0.221,0.419,170.098,5,3.548016666666667,2023,Neutral & Energetic,Fast,,,
7F6PtLP6fJPVtA1FWVkl8K,Shouldn't Be,Luke Chiang,Shouldn't Be,71,210480,False,chill,0.647,0.294,6,-10.344,0,0.0312,0.728,0.0,0.123,0.323,124.999,3,3.508,2023,Sad & Calm,Fast,,,
4Zh9zZmEBoDLTKQRjXwict,Dancing with my phone,HYBS,Dancing with my phone,63,203532,True,chill,0.834,0.586,6,-8.278,1,0.0267,0.439,0.083,0.102,0.878,102.048,4,3.3922,2023,Happy & Calm,Medium,,,
7wkgkIBYBH3xV2ob9Zmh87,Moonlight Shawty,Fatboibari;Shiloh,Moonlight Shawty,71,167994,True,chill,0.671,0.184,5,-15.541,1,0.123,0.835,0.0011,0.0794,0.128,106.04,4,2.7999,2023,Sad & Calm,Medium,,,
5cgy5vMqVZbd8hYutp2txu,TOUCH,keshi,GABRIEL,66,205346,False,chill,0.412,0.613,10,-9.803,1,0.125,0.528,1.96e-06,0.104,0.314,89.025,4,3.422433333333333,2023,Sad & Energetic,Medium,,,
06nKF46jG8p1zwyP4ziAyG,Pears,Weston Estate,Pears,61,141877,False,chill,0.607,0.599,5,-6.481,0,0.0558,0.534,0.0,0.111,0.192,82.013,4,2.3646166666666666,2023,Sad & Calm,Medium,,,
7cZlFUJO4BjedIErzdP6iq,love,lofi.samurai,oldies,66,81037,False,chill,0.864,0.482,8,-16.789,0,0.225,0.664,1.68e-05,0.269,0.964,133.234,4,1.3506166666666666,2023,Happy & Calm,Fast,,,
2zhPy8zbBf53XgTtkEbnbO,Oblivion,Rufi-O;Lily Potter,Oblivion,66,152920,False,chill,0.714,0.131,5,-21.958,1,0.0556,0.975,0.904,0.354,0.685,113.032,4,2.548666666666666,2023,Happy & Calm,Medium,,,
0zHm0VIyI9N86mfNXKcoIw,Blossom,b/t;Matthew Ifield,Blossom,63,161685,False,chill,0.873,0.238,5,-16.148,1,0.138,0.327,0.0,0.178,0.741,94.985,4,2.69475,2023,Happy & Calm,Medium,,,
4rhUCUk6QLmddwPfek1pRk,i won't let you feel alone again,demxntia,i won't let you feel alone again,60,148361,False,chill,0.766,0.426,0,-8.413,1,0.0573,0.812,0.0,0.108,0.436,109.925,4,2.4726833333333333,2023,Neutral & Calm,Medium,,,
15IfeWfzxJtcKBgx6oDHvl,Blur,dhruv,Blur,57,220550,False,chill,0.747,0.789,0,-3.789,0,0.039,0.0651,2.42e-05,0.0727,0.646,118.035,4,3.675833333333333,2023,Happy & Energetic,Medium,,,
2Q3QRjA8MjzqpFaIkFludb,right here,keshi,bandaids,68,195093,False,chill,0.597,0.496,5,-9.441,1,0.077,0.0839,0.0,0.117,0.319,160.05,4,3.25155,2023,Sad & Calm,Fast,,,
5Ge0VqIV199LhntVwdiAHa,I Don't Want,Lexi Jonga,I Don't Want,63,105293,False,chill,0.663,0.166,9,-13.851,0,0.213,0.95,0.00904,0.114,0.732,125.613,4,1.7548833333333334,2023,Happy & Calm,Fast,,,
0g4YAv5RPE4PdIzYqy692o,At My Worst (Gustixa Remix),Pink Sweat$;Gustixa,At My Worst (Gustixa Remix),50,142499,False,chill,0.754,0.6,0,-7.027,1,0.0446,0.798,0.0149,0.344,0.351,92.02,4,2.374983333333333,2023,Sad & Calm,Medium,,,
508QhA2SncMbh5CnuxkvUc,Letter to Jarad,LRN Slime;Shiloh Dynasty,why am i crying,67,204659,False,chill,0.873,0.0903,8,-26.551,0,0.071,0.911,0.112,0.105,0.785,121.981,4,3.4109833333333333,2023,Happy & Calm,Fast,,,
4P1L6AniTDJzANaubzWGYs,I'm Not Enough and I'm Sorry,Teqkoi;Snøw,I'm Not Enough and I'm Sorry,63,120000,True,chill,0.698,0.183,8,-20.188,1,0.299,0.462,0.000424,0.335,0.244,143.96,4,2.0,2023,Sad & Calm,Fast,,,
71qKWIBggc7poNXclWN53M,I'll Bite Your Soul,SHRK;Shiloh Dynasty,Lost in Love,69,123186,False,chill,0.786,0.37,6,-16.84,0,0.0695,0.768,0.373,0.139,0.18,101.966,4,2.0531,2023,Sad & Calm,Medium,,,
3IqcBL5yjJK3ri0TGaL3MC,less of you,keshi,bandaids,69,206893,False,chill,0.563,0.678,7,-5.885,1,0.0495,0.544,1.34e-06,0.117,0.568,169.963,4,3.4482166666666667,2023,Neutral & Energetic,Fast,,,
3K8tRD2Prik7FXbD8lZ6DC,I Wouldn't Know Any Better Than You,Gentle Bones,I Wouldn't Know Any Better Than You,62,151041,False,chill,0.708,0.485,2,-5.552,1,0.0699,0.21,0.0,0.104,0.281,139.99,4,2.51735,2023,Sad & Calm,Fast,,,
4oWyUeTIwhPvnVBF3FKwuM,spirit lead me where my trust is without borders,Raspo,spirit lead me where my trust is without borders,56,128906,False,chill,0.749,0.124,10,-16.562,1,0.0398,0.849,0.819,0.132,0.164,108.016,4,2.148433333333333,2023,Sad & Calm,Medium,,,
4LEt6hyaGn4scwUsimBeXt,Cherry Blossoms,Shady Moon,Cherry Blossoms,71,138367,True,chill,0.792,0.346,8,-11.424,1,0.25,0.74,0.000776,0.223,0.462,117.932,4,2.3061166666666666,2023,Neutral & Calm,Medium,,,
3UsCeel9NuKKmpls5B4osK,Do You Ever Think of Me?,yaeow;Rxseboy,Worn Out Heart,53,125538,False,chill,0.771,0.253,1,-13.368,1,0.182,0.7,0.0,0.0627,0.662,129.944,4,2.0923,2023,Happy & Calm,Fast,,,
2K2Fn8vJzgGUG9JMmPFYC3,Crash,Mokita;Charlotte Sands,Crash,63,168274,False,chill,0.696,0.678,6,-5.679,0,0.0391,0.441,0.0,0.069,0.517,146.998,4,2.8045666666666667,2023,Neutral & Energetic,Fast,,,
4Rh78ubsarUiuzs60WuaU5,Scars,Kochetkovv,Lonely Boy,61,80718,False,chill,0.738,0.517,7,-9.416,0,0.0696,0.72,0.0439,0.168,0.238,119.024,4,1.3453,2023,Sad & Calm,Medium,,,
21yCOhgaDMc0KEtxhZHTbI,blue,keshi,bandaids,66,178600,False,chill,0.513,0.563,1,-8.689,1,0.0338,0.0701,1.62e-06,0.0956,0.217,160.051,4,2.9766666666666666,2023,Sad & Calm,Fast,,,
3fZ31KU4L6HjkiFBVH7rz9,Hurt U,Devin Kennedy,SunDayDreams,59,172493,False,chill,0.678,0.558,2,-8.235,1,0.0526,0.573,0.0,0.105,0.574,147.98,4,2.874883333333333,2023,Neutral & Calm,Fast,,,
5bttUhX2smfy7urwlidPfG,Imagination,CORBAL;Shiloh Dynasty;Patient Zero,Imagination,66,104783,False,chill,0.814,0.0987,7,-22.009,1,0.038,0.702,0.872,0.114,0.872,109.975,5,1.7463833333333334,2023,Happy & Calm,Medium,,,
7pdODLWQQcPNKeNdD94bC4,Habits (Stay High) (Slowed + Reverb),fenekot,Slowed + Reverb,56,144000,False,chill,0.703,0.284,8,-12.47,1,0.0787,0.885,0.000997,0.111,0.0979,91.824,4,2.4,2023,Sad & Calm,Medium,,,
1ynuDDHKN7P7fmJEljdCLd,Winter blossom,Dept;Ashley Alisha;nobody likes you pat,Spring in Winter,60,168870,False,chill,0.501,0.481,10,-5.554,1,0.0959,0.443,0.0,0.0899,0.446,93.044,4,2.8145,2023,Neutral & Calm,Medium,,,
0Fzt24jmCa6G0ED7pW3IM1,everything i couldn't be,Julia Alexa;Belfa,everything i couldn't be,56,130052,False,chill,0.674,0.266,10,-15.74,0,0.0492,0.928,0.000669,0.108,0.194,120.046,4,2.167533333333333,2023,Sad & Calm,Fast,,,
2ThuiiI0d0TybcQDYDSgpS,let me hold you,lofi.samurai;Insowmya,oldies,65,85979,False,chill,0.533,0.331,10,-15.903,0,0.588,0.982,0.652,0.829,0.23,69.527,4,1.4329833333333333,2023,Sad & Calm,Slow,,,
4CnwktWyYuXEtxbMIbJtXP,far away from here,yaeow,my first songs,57,132800,False,chill,0.663,0.236,10,-15.844,0,0.0507,0.892,0.302,0.0788,0.236,74.97,4,2.2133333333333334,2023,Sad & Calm,Slow,,,
5ezVqhuo9PDNqsGKsKOPyG,It'll Be Alright,Teqkoi,It'll Be Alright,56,133565,False,chill,0.84,0.186,1,-14.994,1,0.0851,0.564,0.0,0.145,0.313,115.025,4,2.2260833333333334,2023,Sad & Calm,Medium,,,
19KasQimP54W84da8wMkDe,It Won't Hurt,Kochetkovv,It Won't Hurt,58,134817,False,chill,0.914,0.289,10,-11.716,0,0.239,0.628,0.28,0.275,0.722,113.944,4,2.24695,2023,Happy & Calm,Medium,,,
6MZuCX0t0OzvL3k1hsQ4Bg,Sugar Crash Lofi,poofi.,Sugar Crash Lofi,44,99636,False,chill,0.763,0.434,0,-12.659,1,0.16,0.69,5.7e-05,0.105,0.417,76.81,4,1.6606,2023,Neutral & Calm,Slow,,,
4qPNDBW1i3p13qLCt0Ki3A,Ghost - Acoustic,Ben Woodward,Ghost (Acoustic),55,149610,False,chill,0.42,0.166,1,-17.235,1,0.0763,0.924,5.56e-06,0.101,0.267,77.489,4,2.4935,2023,Sad & Calm,Slow,,,
4ptDJbJl35d7gQfeNteBwp,Solo,Dan Berk,Solo,52,198712,False,chill,0.489,0.314,7,-9.245,0,0.0331,0.749,0.0,0.113,0.607,124.234,4,3.3118666666666665,2023,Happy & Calm,Fast,,,
6yfGer1TKpxOjhSd5eL0DL,Summer Is for Falling in Love,Sarah Kang;EyeLoveBrandon,Summer Is for Falling in Love,62,186466,False,chill,0.542,0.417,11,-8.05,1,0.218,0.469,6.87e-06,0.139,0.279,75.279,4,3.1077666666666666,2023,Sad & Calm,Slow,,,
6IEYxC5J51Igo0XUTx16mA,fools (can't help falling in love) (slowed down & reverb),Foster;Sody;Sarcastic Sounds,fools (can't help falling in love) (slowed down & reverb),54,197857,True,chill,0.591,0.805,0,-5.235,1,0.271,0.64,0.0,0.143,0.283,136.629,4,3.297616666666667,2023,Sad & Energetic,Fast,,,
5qDfGiZz9Soxb9Xn2jQ8hk,Favourite Things,Rangga Jones,Favourite Things,61,173333,False,chill,0.528,0.468,9,-8.286,1,0.133,0.264,0.0,0.0852,0.241,119.937,5,2.888883333333333,2023,Sad & Calm,Medium,,,
0BCUve4b3KySD9Sk8CMZ2i,Older,Conor Matthews,Balloons,63,200823,False,chill,0.548,0.654,4,-4.599,1,0.0313,0.113,0.0,0.241,0.317,85.023,4,3.34705,2023,Sad & Energetic,Medium,,,
52UDFFwUueOBfJ2vB5BqRr,Hate Everything,GSoul,Hate Everything,63,205773,False,chill,0.474,0.229,10,-9.47,1,0.0329,0.858,0.0,0.11,0.289,118.827,4,3.42955,2023,Sad & Calm,Medium,,,
4cuBQhxCjoXW9EX2UqeQwo,Can You Feel My Heart,Varien;Andrew Zink,Can You Feel My Heart,63,232200,False,chill,0.258,0.747,4,-4.857,0,0.0417,0.00689,1.2e-06,0.37,0.321,120.619,4,3.87,2023,Sad & Energetic,Fast,,,
4KlL5Bwlm4yHYxr0B2rHci,Heal,Tom Odell,Long Way Down (Deluxe),74,193080,False,chill,0.445,0.179,1,-12.938,1,0.0396,0.952,0.00056,0.107,0.119,72.246,4,3.218,2023,Sad & Calm,Slow,,,
5bvVA6idKl1R38C5G4tuxC,Know me,GEMINI,Know me,64,214613,False,chill,0.767,0.631,5,-6.052,0,0.0288,0.132,1.81e-05,0.127,0.675,94.99,4,3.5768833333333334,2023,Happy & Energetic,Medium,,,
6x2vJWVX5xaYvkISLVu7Kz,Love Is More Depressing Than Depression,prxz;Shiloh Dynasty,Love Wounds,64,133267,False,chill,0.793,0.215,9,-16.636,0,0.24,0.733,0.0426,0.143,0.335,100.141,4,2.221116666666666,2023,Sad & Calm,Medium,,,
19nu3H3vjeZ505i450lz8R,airplane thoughts,dhruv,airplane thoughts,48,210405,False,chill,0.677,0.454,2,-8.555,0,0.0673,0.83,8.55e-05,0.274,0.273,80.045,4,3.50675,2023,Sad & Calm,Medium,,,
2ZwIO3ufWLFYxtEoam9ydu,My Favourite Clothes,RINI,My Favourite Clothes,70,257000,False,chill,0.746,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.924,4,4.283333333333333,2023,Sad & Calm,Medium,,,
7fyVBKYJYMP42nNr9RFTAT,Ride,HYBS,Ride,67,181622,False,chill,0.757,0.393,5,-7.942,1,0.212,0.788,0.000986,0.0501,0.715,77.985,4,3.027033333333333,2023,Happy & Calm,Slow,,,
73LdhMZm8CrXJEi2wm6um3,Nightlight,Finding Hope,Apollo 19,53,175538,False,chill,0.542,0.0866,5,-17.125,1,0.0556,0.721,0.00246,0.0962,0.161,147.808,4,2.9256333333333333,2023,Sad & Calm,Fast,,,
7sTcNcxIIRpEdSu3W6k8Ky,Another Day,Fiji Blue,Another Day,57,153267,False,chill,0.689,0.751,1,-5.876,1,0.0339,0.307,0.00424,0.076,0.692,140.16,4,2.55445,2023,Happy & Energetic,Fast,,,
7xXUNbWepi09rzwW1Il61B,Blue Spirits,DWLLRS,Blue Spirits,64,188307,False,chill,0.66,0.646,9,-5.788,1,0.0469,0.655,0.0,0.188,0.336,130.003,4,3.13845,2023,Sad & Energetic,Fast,,,
5AFJu2ztDpjULgkrdM0zVi,Rain,Faime,Rain,44,160555,False,chill,0.737,0.423,6,-10.838,0,0.0357,0.346,0.000152,0.0872,0.244,108.035,4,2.6759166666666667,2023,Sad & Calm,Medium,,,
59wlTaYOL5tDUgXnbBQ3my,A Moment Apart,ODESZA,A Moment Apart,66,234244,False,chill,0.515,0.663,7,-7.896,0,0.0328,0.179,0.668,0.494,0.0756,120.024,4,3.9040666666666666,2023,Sad & Energetic,Fast,,,
3x1edFtdUWSV6bFmAdHO3u,disappear,demxntia,disappear,61,109741,False,chill,0.476,0.36,2,-11.396,0,0.0494,0.96,1.92e-05,0.118,0.0341,140.575,4,1.8290166666666667,2023,Sad & Calm,Fast,,,
1CfcKv1RLdJBWhRHAZgVdf,Okinawa,92914,Okinawa,61,348445,False,chill,0.735,0.167,5,-18.467,1,0.0567,0.929,0.165,0.662,0.376,147.854,4,5.807416666666667,2023,Sad & Calm,Fast,,,
6IaSUc4wx1rzo8lGs4KOot,School Rooftop - Slowed Down Version,Hisohkah;WMD,School Rooftop (Slowed Down Version),68,193732,False,chill,0.74,0.255,10,-7.293,1,0.0534,0.275,0.894,0.105,0.231,142.568,4,3.2288666666666668,2023,Sad & Calm,Fast,,,
1FlY15vdP570PJucy6JdYm,Controlla,Idealism,rainy evening,67,108000,False,chill,0.788,0.446,6,-9.812,1,0.0693,0.545,0.694,0.273,0.545,80.009,4,1.8,2023,Neutral & Calm,Medium,,,
65tHfVat89WdgeWoHaPUXU,One Friend,Elliott Trent,Into the Night,58,153027,True,chill,0.682,0.491,2,-8.095,0,0.0431,0.634,0.0,0.124,0.324,139.844,4,2.55045,2023,Sad & Calm,Fast,,,
3UnfOb5hmnf4KF7NIgAj9a,Weak,Larissa Lambert,Weak,67,159375,False,chill,0.617,0.451,7,-9.323,1,0.0584,0.627,0.0,0.267,0.487,127.923,4,2.65625,2023,Neutral & Calm,Fast,,,
3lbAZSYKVUnkHqRBH292lO,I Need U (Remix),yaeow;Kina,I Need U (Remix),49,149647,False,chill,0.349,0.363,4,-11.718,1,0.0394,0.537,0.000282,0.0824,0.103,169.928,4,2.4941166666666668,2023,Sad & Calm,Fast,,,
6WTMUBQXNEU2usO5aekg64,chandelier,creamy;untrusted;11:11 Music Group,chandelier,23,127908,False,chill,0.407,0.736,2,-5.94,0,0.0404,0.0324,5.56e-05,0.136,0.348,130.443,3,2.1318,2023,Sad & Energetic,Fast,,,
2wBybutNwHICv22FLTjyhh,Hold Me Closer,Addict.;yaeow,Hold Me Closer,49,174006,False,chill,0.639,0.198,11,-16.187,0,0.029,0.883,0.655,0.0999,0.345,89.988,4,2.9001,2023,Sad & Calm,Medium,,,
0HKzYLiNdTdGFfgStbfpQV,Far Away,Peter Fenn,Far Away,55,131937,False,chill,0.806,0.493,8,-8.847,1,0.0348,0.493,0.0,0.107,0.454,110.078,4,2.19895,2023,Neutral & Calm,Medium,,,
0ax8NVafraj3HnfCwvnHK4,Loose Change,Devin Kennedy,Happy Yet,61,163500,False,chill,0.825,0.42,11,-14.702,1,0.0516,0.326,0.0,0.151,0.781,119.953,4,2.725,2023,Happy & Calm,Medium,,,
0edtKj1oW6rJ9f4wRtLPPH,Traingazing,Sam Wills;Honey Mooncie,Breathe,68,214159,False,chill,0.848,0.364,11,-10.058,1,0.0637,0.697,0.00529,0.14,0.569,137.541,4,3.5693166666666665,2023,Neutral & Calm,Fast,,,
0UK0hZ7lhXDkZdgwS9KUIj,Hold Each Other,Rnla;Carl Storm,Hold Each Other,45,177407,False,chill,0.488,0.303,3,-12.426,0,0.0494,0.929,3.44e-06,0.14,0.152,114.962,4,2.956783333333333,2023,Sad & Calm,Medium,,,
11iiMB7TmFTtaXT4YJAltw,i don't feel part of the world anymore,itssvd;Shiloh Dynasty,tape for when i'm sad,68,84176,False,chill,0.546,0.179,1,-19.623,0,0.23,0.611,0.00211,0.107,0.272,95.037,4,1.4029333333333334,2023,Sad & Calm,Medium,,,
44kiDYXBx8Iju8iQPyldmO,Only When I Look into Your Eyes,Fiji Blue,Only When I Look into Your Eyes,57,199166,False,chill,0.725,0.694,10,-5.49,1,0.039,0.0566,4.54e-05,0.468,0.819,117.962,4,3.319433333333333,2023,Happy & Energetic,Medium,,,
4UakxquolP3wxEBvHfN80D,unholy,creamy;untrusted;11:11 Music Group,unholy,26,144732,False,chill,0.814,0.341,10,-10.316,1,0.0467,0.0626,0.0,0.165,0.517,130.891,4,2.4122,2023,Neutral & Calm,Fast,,,
6jaJfp0EPr7m2FubqfO9la,Keep You Safe,SHRK;Shiloh Dynasty,Sad Hours,63,136329,False,chill,0.807,0.343,1,-18.298,1,0.205,0.89,0.77,0.145,0.342,109.996,4,2.27215,2023,Sad & Calm,Medium,,,
7bevK9DJVy1a16426t2WQ1,Love You Like Me,William Singe,Love You Like Me,61,218614,True,chill,0.756,0.514,5,-7.364,0,0.0759,0.47,0.0,0.124,0.332,112.004,4,3.6435666666666666,2023,Sad & Calm,Medium,,,
5p684vIzF5LOkmHL3I0tyM,"i'm in love with u, sorry",j'san,"i'm in love with u, sorry",62,90315,False,chill,0.578,0.288,5,-17.204,1,0.0589,0.97,0.633,0.125,0.276,94.983,4,1.50525,2023,Sad & Calm,Medium,,,
7BrbGr8S8rjrnlGLqtfFwA,i still think of you,the bootleg boy;Maberry,i still think of you,55,125052,False,chill,0.575,0.193,2,-15.494,1,0.179,0.951,0.0443,0.156,0.308,118.589,4,2.0842,2023,Sad & Calm,Medium,,,
6KUsVERTI2fY3Swi5mo27R,Love Alone,Mokita,Love Alone,53,185107,False,chill,0.632,0.454,7,-6.996,1,0.0505,0.51,2.68e-06,0.179,0.493,90.024,4,3.0851166666666665,2023,Neutral & Calm,Medium,,,
5c1tswRpjj7Fyv9xb5a8RJ,confidence in me,Rangga Jones,confidence in me,62,162151,False,chill,0.586,0.501,4,-8.519,1,0.0908,0.0874,0.0,0.0899,0.342,79.366,4,2.7025166666666665,2023,Sad & Calm,Slow,,,
4ID45W7QoisqbyFPst3wih,World Burns,Lokel,World Burns,60,141049,False,chill,0.781,0.373,11,-10.866,1,0.0791,0.202,0.0346,0.142,0.301,125.978,4,2.3508166666666668,2023,Sad & Calm,Fast,,,
6JdU7eaEl9fPAq0sEVNzGc,say goodbye,Sarcastic Sounds,say goodbye,63,86749,True,chill,0.71,0.415,8,-9.561,1,0.0908,0.902,0.00236,0.149,0.418,92.016,4,1.4458166666666667,2023,Neutral & Calm,Medium,,,
7xD50fgMxpy8SFzyYiLntI,London Scammer,Tankz,London Scammer,65,193258,True,chill,0.871,0.282,9,-16.861,0,0.247,0.375,0.0284,0.0856,0.353,140.068,4,3.2209666666666665,2023,Sad & Calm,Fast,,,
0CwLue2qwkPcQpovNGNtVx,i looked into your eyes,Sky McCreery,i looked into your eyes,68,148556,False,chill,0.475,0.0989,10,-9.55,1,0.0474,0.853,0.0,0.271,0.3,133.713,4,2.4759333333333333,2023,Sad & Calm,Fast,,,
6v5vr3SqSczkqIIVeW8RjZ,Never Be Alright,Seon,Never Be Alright,68,168308,True,chill,0.835,0.284,7,-10.121,0,0.0778,0.631,3.96e-06,0.102,0.286,86.982,4,2.805133333333333,2023,Sad & Calm,Medium,,,
2vnocfBFbXPm4g9gsqquXf,Inside Out,Mokita,Inside Out,57,176005,False,chill,0.687,0.172,1,-11.643,1,0.0428,0.786,0.0,0.0985,0.435,131.946,4,2.9334166666666666,2023,Neutral & Calm,Fast,,,
1nfYgAwhHh37Kl6Z0YQf7Q,carpool,Zachary Knowles,tendency to be a loner,56,164665,False,chill,0.565,0.612,10,-9.167,1,0.163,0.457,4.89e-05,0.0823,0.522,171.876,4,2.7444166666666665,2023,Neutral & Energetic,Fast,,,
5kX1LMGQ2gjOti9j94ehdT,We Don't Talk Anymore [Slowed + Reverb],Yusei;dhan,We Don't Talk Anymore [Slowed + Reverb],43,251794,False,chill,0.638,0.0621,7,-26.675,1,0.0745,0.543,0.303,0.0763,0.303,147.895,4,4.196566666666667,2023,Sad & Calm,Fast,,,
6OQqkNzm9m3WNNa4to6VKu,Don’t Go to Sleep,me7k,Don’t Go to Sleep,60,107986,False,chill,0.9,0.273,7,-15.653,0,0.0803,0.758,0.0277,0.284,0.348,130.109,4,1.7997666666666667,2023,Sad & Calm,Fast,,,
6OXJL2HaygePLxP2ICvVh0,"i don't like it, you're not the same",meynus,"i don't like it, you're not the same",66,97685,False,chill,0.533,0.168,11,-13.329,0,0.0472,0.422,0.39,0.135,0.074,114.757,4,1.628083333333333,2023,Sad & Calm,Medium,,,
6tQQYvGkmpjWLVmJKc0Rpr,summer nights,The Millennial Club,summer nights,59,213205,False,chill,0.71,0.661,1,-7.904,1,0.0461,0.65,6.53e-06,0.0947,0.654,135.005,4,3.5534166666666667,2023,Happy & Energetic,Fast,,,
